,Methanobrevibacter_ruminantium - crispr_IIIA - cas_IIIA,NODE_441_length_11207_cov_53.7 - cas_IIIA,NODE_252_length_10937_cov_36.7 - cas_IIIA,NODE_224_length_10936_cov_20.4 - cas_IIIA,NODE_109_length_11227_cov_38.7 - cas_IIIA,NODE_213_length_10190_cov_204.0 - cas_IIIA,NODE_113_length_31406_cov_40.0 - cas_IIIA,NODE_247_length_27833_cov_540.2 - cas_IIIA,NODE_5584_length_9862_cov_50.174553 - cas_IIIA,NODE_391_length_11715_cov_65.8 - cas_IIIA,NODE_131_length_11337_cov_55.4 - cas_IIIA,NODE_86_length_9544_cov_55.9 - cas_IIIA,NODE_440_length_10143_cov_93.9 - cas_IIIA,NODE_992_length_10196_cov_30.6 - cas_IIIA,NODE_583_length_11301_cov_480.6 - cas_IIIA,NODE_2558_length_10306_cov_42.2 - cas_IIIA,NODE_329_length_7548_cov_63.1 - cas_IIIA,NODE_606_length_9909_cov_18.8 - cas_IIIA,NODE_623_length_10501_cov_287.1 - cas_IIIA,NODE_77_length_9251_cov_21.3 - cas_IIIA,NODE_111_length_9770_cov_61.4 - cas_IIIA,NODE_1098_length_6515_cov_21.1 - cas_IIIA,NODE_312_length_8963_cov_71.5 - cas_IIIA,NODE_476_length_8534_cov_80.1 - cas_IIIA,NODE_225_length_8853_cov_70.7 - cas_IIIA,NODE_139_length_10867_cov_134.2 - cas_IIIA,NODE_390_length_8929_cov_55.4 - cas_IIIA,NODE_298_length_9895_cov_38.9 - cas_IIIA,NODE_300_length_9474_cov_21.1 - cas_IIIA,NODE_171_length_9543_cov_31.7 - cas_IIIA,NODE_143_length_9720_cov_156.8 - cas_IIIA,NODE_450_length_9718_cov_62.9 - cas_IIIA,NODE_244_length_9704_cov_53.9 - cas_IIIA,NODE_799_length_10197_cov_85.7 - cas_IIIA,NODE_124_length_10570_cov_209.1 - cas_IIIA,NODE_251_length_9660_cov_38.8 - cas_IIIA,NODE_126_length_10010_cov_158.4 - cas_IIIA,NODE_308_length_10215_cov_401.5 - cas_IIIA,NODE_515_length_9524_cov_28.4 - cas_IIIA,NODE_636_length_10125_cov_375.7 - cas_IIIA,NODE_580_length_10299_cov_191.8 - cas_IIIA,NODE_219_length_8853_cov_26.0 - cas_IIIA,NODE_98_length_14580_cov_111.8 - cas_IIIA,NODE_253_length_12202_cov_341.5 - cas_IIIA,NODE_318_length_12640_cov_31.7 - cas_IIIA,NODE_31_length_49890_cov_73.4 - cas_IIIA,NODE_941_length_11292_cov_60.4 - cas_IIIA,NODE_788_length_6824_cov_14.7 - cas_IIIA,NODE_1008_length_10319_cov_114.6 - cas_IIIA,NODE_184_length_9383_cov_88.1 - cas_IIIA,NODE_9_length_20091_cov_94.2 - cas_IIIA,NODE_1686_length_4947_cov_8.4 - cas_IIIA,NODE_560_length_3426_cov_73.7 - cas_IIIA,NODE_847_length_4371_cov_11.2 - cas_IIIA,NODE_244_length_3495_cov_56.2 - cas_IIIA,NODE_393_length_3725_cov_26.7 - cas_IIIA,NODE_387_length_4051_cov_42.2 - cas_IIIA,NODE_1014_length_4102_cov_21.7 - cas_IIIA,NODE_143_length_4087_cov_43.5 - cas_IIIA,NODE_357_length_6705_cov_41.8 - cas_IIIA,NODE_480_length_5186_cov_56.3 - cas_IIIA,NODE_277_length_5636_cov_24.7 - cas_IIIA,NODE_382_length_4243_cov_88.1 - cas_IIIA,NODE_399_length_4603_cov_21.2 - cas_IIIA,NODE_728_length_5401_cov_18.2 - cas_IIIA,NODE_478_length_6261_cov_30.9 - cas_IIIA,NODE_360_length_5511_cov_62.5 - cas_IIIA,NODE_2243_length_4074_cov_86.1 - cas_IIIA,NODE_1083_length_1701_cov_11.7 - cas_IIIA,NODE_19375_length_4322_cov_8.850648 - cas_IIIA,NODE_304_length_4326_cov_39.6 - cas_IIIA,NODE_226_length_5204_cov_103.8 - cas_IIIA,NODE_5303_length_1762_cov_16.9 - cas_IIIA,NODE_883_length_1999_cov_11.2 - cas_IIIA,NODE_2879_length_3504_cov_14.6 - cas_IIIA,NODE_2165_length_3264_cov_176.2 - cas_IIIA,NODE_843_length_2448_cov_12.6 - cas_IIIA,NODE_5926_length_1852_cov_22.2 - cas_IIIA,NODE_3910_length_2888_cov_19.0 - cas_IIIA,NODE_1050_length_1644_cov_11.1 - cas_IIIA,NODE_65759_length_1674_cov_2.889167 - cas_IIIA,NODE_5098_length_1495_cov_8.8 - cas_IIIA,NODE_4543_length_1920_cov_11.0 - cas_IIIA,NODE_976_length_4299_cov_14.0 - cas_IIIA,NODE_2752_length_2355_cov_21.4 - cas_IIIA,NODE_864_length_7178_cov_22.4 - cas_IIIA,NODE_262_length_5136_cov_35.1 - cas_IIIA,NODE_1129_length_8815_cov_155.5 - cas_IIIA,NODE_414_length_4202_cov_14.4 - cas_IIIA,NODE_625_length_9668_cov_49.0 - cas_IIIA,NODE_106_length_11912_cov_265.3 - cas_IIIA,NODE_260_length_5978_cov_61.9 - cas_IIIA,NODE_2753_length_7411_cov_30.3 - cas_IIIA,NODE_185_length_3780_cov_45.7 - cas_IIIA,NODE_2830_length_3779_cov_72.3 - cas_IIIA,NODE_23_length_7843_cov_174.2 - cas_IIIA,NODE_376_length_4138_cov_18.6 - cas_IIIA,NODE_120_length_4989_cov_56.2 - cas_IIIA,NODE_710_length_5787_cov_14.4 - cas_IIIA,NODE_437_length_3540_cov_14.0 - cas_IIIA,NODE_660_length_7032_cov_28.9 - cas_IIIA,NODE_1589_length_2107_cov_15.6 - cas_IIIA,NODE_517_length_9170_cov_18.2 - cas_IIIA,NODE_1626_length_4649_cov_32.5 - cas_IIIA,NODE_518_length_8223_cov_34.8 - cas_IIIA,NODE_316_length_7854_cov_28.4 - cas_IIIA,NODE_504_length_8550_cov_73.1 - cas_IIIA,NODE_224_length_6186_cov_18.6 - cas_IIIA,NODE_284_length_9556_cov_35.4 - cas_IIIA,NODE_182_length_9375_cov_112.5 - cas_IIIA,NODE_332_length_9177_cov_87.1 - cas_IIIA,NODE_4211_length_2243_cov_10.0 - cas_IIIA,NODE_1209_length_2662_cov_9.8 - cas_IIIA,NODE_216_length_5383_cov_40.0 - cas_IIIA,NODE_170_length_9647_cov_41.6 - cas_IIIA,NODE_104_length_9487_cov_39.8 - cas_IIIA,NODE_308_length_9174_cov_30.8 - cas_IIIA,NODE_85_length_9449_cov_26.8 - cas_IIIA,NODE_314_length_9037_cov_30.4 - cas_IIIA,NODE_211_length_9715_cov_85.1 - cas_IIIA,NODE_129_length_9591_cov_44.5 - cas_IIIA,NODE_93_length_9540_cov_48.5 - cas_IIIA,NODE_83_length_9510_cov_27.9 - cas_IIIA,NODE_119_length_9483_cov_38.0 - cas_IIIA,NODE_129_length_9554_cov_13.2 - cas_IIIA,NODE_127_length_11809_cov_64.4 - cas_IIIA,NODE_234_length_9518_cov_70.7 - cas_IIIA,NODE_61_length_9235_cov_105.3 - cas_IIIA,NODE_431_length_9825_cov_76.1 - cas_IIIA,NODE_118_length_8447_cov_21.3 - cas_IIIA,NODE_960_length_5088_cov_15.4 - cas_IIIA,NODE_180_length_8114_cov_27.3 - cas_IIIA,NODE_299_length_5345_cov_30.5 - cas_IIIA,NODE_841_length_2698_cov_13.6 - cas_IIIA,NODE_2169_length_5219_cov_31.9 - cas_IIIA,NODE_283_length_5544_cov_27.5 - cas_IIIA,NODE_3757_length_2884_cov_21.7 - cas_IIIA,NODE_876_length_5671_cov_9.1 - cas_IIIA,NODE_293_length_10022_cov_80.8 - cas_IIIA,NODE_2397_length_6075_cov_29.4 - cas_IIIA,NODE_2272_length_6471_cov_24.3 - cas_IIIA,NODE_1157_length_5129_cov_10.1 - cas_IIIA,NODE_2153_length_10527_cov_385.2 - cas_IIIA,NODE_659_length_11216_cov_111.5 - cas_IIIA,NODE_515_length_9704_cov_233.4 - cas_IIIA,NODE_1453_length_11351_cov_795.3 - cas_IIIA,NODE_1289_length_5723_cov_87.5 - cas_IIIA,NODE_876_length_9438_cov_153.8 - cas_IIIA,NODE_121_length_9577_cov_209.9 - cas_IIIA,NODE_524_length_6473_cov_50.9 - cas_IIIA,NODE_1542_length_4738_cov_11.0 - cas_IIIA,NODE_204_length_8255_cov_23.5 - cas_IIIA,NODE_94_length_18775_cov_74.2 - cas_IIIA,NODE_92_length_18826_cov_192.1 - cas_IIIA,NODE_66_length_19771_cov_65.5 - cas_IIIA,NODE_210_length_11000_cov_17.5 - cas_IIIA,NODE_120_length_10946_cov_40.3 - cas_IIIA,NODE_274_length_10676_cov_94.2 - cas_IIIA,NODE_189_length_7526_cov_20.8 - cas_IIIA,NODE_212_length_8084_cov_38.2 - cas_IIIA,NODE_887_length_7738_cov_10.0 - cas_IIIA,NODE_1465_length_4920_cov_11.6 - cas_IIIA,NODE_114_length_30682_cov_79.9 - cas_IIIA,NODE_79_length_30892_cov_300.7 - cas_IIIA,NODE_71_length_17554_cov_56.9 - cas_IIIA,NODE_30_length_30469_cov_140.8 - cas_IIIA,NODE_10_length_46737_cov_36.8 - cas_IIIA,NODE_25_length_54800_cov_248.5 - cas_IIIA
NODE_65759_length_1674_cov_2.889167 - cas_IIIA,50.568,99.741,100.000,100.000,100.000,100.000,99.230,99.828,99.310,100.000,100.000,63.651,98.204,98.118,63.896,64.701,64.783,63.896,63.651,64.783,64.783,98.204,64.865,64.865,64.865,64.865,64.865,64.865,64.865,64.783,64.783,64.783,64.783,64.783,64.783,64.865,64.865,64.865,64.624,98.621,98.621,98.204,98.204,98.033,98.375,98.289,98.966,98.204,66.114,98.793,98.793,64.624,62.883,98.204,64.836,64.836,64.672,64.672,98.204,97.672,58.734,58.734,58.702,75.773,58.886,58.734,63.149,63.814,97.931,98.793,100.000,0.000,58.779,58.855,63.814,63.651,75.773,64.672,99.914,100.000,,99.914,98.787,98.017,0.000,64.701,0.000,98.631,65.864,98.621,64.701,0.000,63.262,99.585,2.290,63.479,67.296,0.000,64.783,64.783,71.806,79.245,64.624,66.031,58.734,58.734,58.734,58.886,98.017,98.017,98.017,98.017,97.931,98.017,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,75.794,97.931,75.794,75.794,76.186,75.794,75.794,75.794,98.017,100.000,99.310,98.118,99.828,99.725,97.896,6.135,98.017,63.149,63.344,63.344,63.149,63.232,63.479,63.149,61.383,58.886,58.886,58.886,58.886,59.578,59.578,58.886,58.886,58.810,59.578,19.518,75.794,75.794,75.794,75.794,75.794,75.794
NODE_5098_length_1495_cov_8.8 - cas_IIIA,51.327,99.854,99.927,99.927,99.927,99.927,99.274,99.927,99.342,99.854,99.854,65.645,98.257,98.184,65.854,66.550,66.620,65.854,65.645,66.620,66.620,98.257,66.690,66.690,66.690,66.690,66.690,66.690,66.690,66.620,66.620,66.620,66.620,66.620,66.620,66.690,66.690,66.690,65.503,98.611,98.611,98.257,98.257,98.112,98.548,98.548,99.050,98.402,66.902,98.757,98.879,65.503,62.755,98.118,64.754,64.754,64.590,64.590,98.289,97.880,59.974,59.974,58.702,75.773,60.105,59.974,64.276,65.784,98.017,98.830,99.927,0.000,58.779,58.855,65.784,65.645,75.773,64.590,99.854,99.899,99.914,,98.888,98.173,0.000,66.550,0.000,98.765,57.206,98.611,66.550,72.081,64.371,99.678,1.867,64.557,68.887,0.000,66.620,66.620,75.977,79.620,65.503,66.831,59.974,59.974,59.974,60.105,98.173,98.173,98.173,98.103,98.017,98.173,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,76.475,98.099,76.475,76.475,76.830,76.475,76.475,76.475,98.173,99.927,99.342,98.330,99.854,99.825,98.176,4.304,98.173,64.276,64.441,64.441,64.276,64.346,64.557,64.276,61.383,60.105,60.105,60.105,60.105,60.659,60.659,60.171,60.105,60.105,60.659,16.997,76.475,76.475,76.475,76.475,76.475,76.475
NODE_4543_length_1920_cov_11.0 - cas_IIIA,50.308,98.787,98.787,98.787,98.787,98.787,97.896,98.787,98.382,98.787,98.787,66.567,96.994,97.094,66.867,68.177,68.077,66.867,66.567,68.077,68.077,96.994,68.379,68.379,68.379,68.379,68.379,68.379,68.379,68.278,68.278,68.278,68.278,68.278,68.278,68.379,68.379,68.379,67.671,99.797,99.797,96.994,96.994,96.994,97.395,97.194,99.390,97.295,69.223,100.000,100.000,67.671,67.626,96.994,68.347,68.347,68.145,68.145,97.395,98.271,61.510,61.510,61.475,76.900,61.694,61.510,65.998,66.767,98.881,100.000,98.787,0.000,61.567,61.659,66.767,66.567,76.900,68.145,98.787,98.787,98.787,98.888,,98.881,0.000,68.177,0.000,97.595,65.213,99.797,68.177,0.000,66.232,100.000,2.305,65.998,68.077,0.000,68.278,68.278,80.758,79.245,67.671,69.223,61.510,61.510,61.510,61.694,98.983,98.881,98.881,98.881,98.779,98.983,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,76.923,98.779,76.923,76.923,76.923,76.923,76.923,76.923,98.881,98.787,98.180,97.395,98.888,99.725,97.094,6.135,98.983,65.998,66.433,66.433,65.998,65.797,65.998,65.998,68.432,61.694,61.694,61.694,61.694,62.252,62.252,61.602,61.694,61.602,62.252,19.374,76.923,76.923,76.923,76.923,76.923,76.923
NODE_976_length_4299_cov_14.0 - cas_IIIA,45.742,98.177,98.146,98.085,98.116,97.961,97.967,98.424,97.312,98.733,98.733,63.095,98.182,98.182,62.945,63.838,63.988,62.945,63.095,63.988,63.898,98.121,63.898,63.898,63.898,63.898,63.898,63.898,63.868,63.808,63.808,63.808,63.808,63.808,63.808,63.838,63.838,63.838,63.361,99.041,99.041,98.090,98.059,98.121,97.843,98.367,98.917,97.905,63.759,98.731,99.047,65.424,62.853,97.092,64.827,64.827,64.662,64.662,97.263,98.638,60.493,52.062,58.359,75.993,60.581,57.005,63.765,65.595,99.913,99.288,98.146,99.203,58.436,58.512,65.365,65.365,75.993,64.662,98.432,97.877,98.017,98.173,98.881,,62.039,63.838,61.690,97.874,57.164,99.041,63.838,63.140,61.292,98.393,28.461,61.430,64.735,62.039,63.808,66.145,88.465,75.319,63.361,66.163,56.884,56.884,56.884,56.914,99.690,99.474,99.474,100.000,99.913,99.690,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,68.719,99.412,68.719,68.719,68.750,68.719,75.106,75.106,99.505,98.085,98.432,97.874,98.919,98.484,98.016,57.872,99.659,61.101,61.532,61.502,63.765,61.430,61.430,61.101,61.047,60.581,56.914,56.914,56.914,57.008,57.008,55.585,57.034,60.625,60.821,7.389,68.719,68.719,68.719,68.719,68.719,68.719
NODE_2752_length_2355_cov_21.4 - cas_IIIA,40.867,62.078,62.203,62.078,62.140,61.702,61.827,62.140,61.321,61.914,61.914,93.650,61.577,62.015,94.548,100.000,99.359,94.548,93.650,99.359,99.872,61.890,99.872,99.872,99.872,99.872,99.872,99.872,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,99.294,81.999,61.952,61.952,61.952,61.827,61.952,61.842,61.905,61.952,61.702,81.789,61.952,0.000,83.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.567,65.333,47.148,0.000,0.000,65.333,59.088,64.270,99.767,0.000,61.851,62.203,61.973,0.000,0.000,99.301,99.068,0.000,0.000,68.109,0.000,0.000,0.000,0.000,62.039,,100.000,100.000,61.890,0.000,61.952,100.000,82.086,60.650,62.078,54.361,60.587,99.872,99.872,99.294,100.000,62.015,66.594,81.999,0.000,58.927,58.927,58.927,58.927,61.976,61.952,61.952,0.000,0.000,61.914,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,63.776,61.952,63.776,63.776,63.776,63.776,66.594,66.594,62.015,62.078,68.565,61.842,61.851,62.078,61.779,56.973,61.914,60.400,60.775,60.587,64.270,60.775,60.525,60.400,0.000,65.333,58.927,58.927,58.927,59.369,59.369,39.623,59.088,65.111,66.444,0.447,63.776,63.776,63.776,63.776,63.776,63.776
NODE_864_length_7178_cov_22.4 - cas_IIIA,42.281,67.566,67.642,66.471,67.521,67.506,66.277,67.597,67.391,67.526,67.541,96.981,67.294,67.384,96.890,100.000,99.457,96.890,96.981,99.588,99.710,63.601,99.924,99.924,99.924,99.924,99.924,99.910,95.182,95.197,95.213,95.213,95.213,95.213,95.213,95.213,95.228,95.228,81.825,67.492,67.492,67.445,67.445,67.219,67.164,67.299,67.507,42.390,84.636,67.492,64.856,85.387,86.129,64.228,99.747,99.579,100.000,100.000,64.065,63.585,66.076,57.354,65.004,64.930,66.076,62.917,66.636,95.849,64.609,63.748,63.892,68.301,65.082,65.004,95.569,95.849,64.930,100.000,66.025,67.968,64.701,66.550,68.177,63.838,100.000,,100.000,63.541,49.571,67.492,100.000,80.946,63.712,64.797,41.794,63.772,99.684,99.959,93.384,99.813,64.625,66.421,81.825,85.951,59.704,59.704,59.704,59.838,67.542,67.462,67.462,64.691,64.609,50.257,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,77.749,67.446,77.734,73.884,69.391,77.749,65.738,65.738,63.827,65.306,66.071,66.070,67.315,68.033,67.461,55.354,67.587,63.578,63.712,63.778,66.636,63.647,63.718,63.928,72.214,66.076,59.838,59.838,59.838,56.743,56.743,61.335,62.917,66.120,66.577,11.116,77.749,77.749,77.749,77.749,77.749,77.734
NODE_262_length_5136_cov_35.1 - cas_IIIA,39.634,68.002,68.101,66.575,67.942,67.922,66.451,68.061,67.811,67.968,67.988,97.728,67.763,67.922,97.748,100.000,99.471,97.748,97.728,99.638,99.799,61.494,99.960,99.960,99.960,99.960,99.960,99.950,93.714,93.774,93.774,93.774,93.774,93.774,93.774,93.774,93.774,93.774,80.595,67.942,67.942,67.962,67.962,67.763,67.729,67.869,67.902,34.852,84.234,67.922,0.000,84.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.195,65.636,48.655,0.000,0.000,65.808,59.673,65.136,99.821,0.000,61.458,61.726,68.301,0.000,0.000,99.283,99.283,0.000,0.000,65.317,0.000,0.000,0.000,0.000,61.690,100.000,100.000,,61.436,0.000,67.942,100.000,80.533,62.574,61.610,51.814,62.601,99.882,99.959,90.066,100.000,67.882,66.269,80.595,0.000,57.517,57.517,57.517,57.717,67.928,67.882,67.882,0.000,0.000,43.840,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,81.667,67.902,81.647,77.227,70.217,81.667,66.269,66.269,61.668,64.829,65.845,66.311,67.689,67.902,67.275,64.702,67.988,62.444,62.554,62.640,65.136,62.534,62.226,60.922,0.000,65.808,57.717,57.717,57.717,53.337,53.337,46.403,59.731,65.808,65.120,9.359,81.667,81.667,81.667,81.667,81.667,81.647
NODE_1129_length_8815_cov_155.5 - cas_IIIA,49.183,99.226,99.279,99.226,99.261,99.138,99.560,99.349,98.400,99.052,99.052,65.651,99.314,99.085,65.531,66.044,66.112,65.531,65.651,66.095,66.044,99.191,61.005,61.005,61.005,61.005,61.005,61.005,66.010,65.975,65.975,65.975,65.975,65.975,65.975,65.975,65.975,65.975,66.027,98.822,98.822,99.044,99.173,99.138,98.927,99.085,99.068,98.994,66.003,98.751,98.894,67.658,67.815,99.392,59.637,67.663,67.636,67.636,99.379,98.452,64.054,58.556,64.308,72.030,64.241,61.441,62.224,66.332,96.920,98.090,98.888,98.997,58.074,58.150,65.146,65.237,75.021,64.117,99.148,98.597,98.631,98.765,97.595,97.874,61.890,63.541,61.436,,65.688,98.804,47.194,63.075,61.187,98.961,28.397,61.282,64.425,61.890,63.541,66.130,69.881,75.319,64.856,68.026,61.365,61.365,61.365,58.250,98.595,98.628,98.593,97.799,98.231,98.201,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,69.372,98.575,69.372,69.372,68.452,68.426,72.405,74.485,98.177,98.826,98.856,98.610,99.069,99.260,98.500,56.937,98.507,60.985,61.294,61.243,62.171,61.175,61.203,61.033,66.124,64.241,61.497,61.497,61.497,61.506,61.506,61.901,61.574,64.262,64.356,18.056,69.372,69.372,69.372,69.372,69.372,69.372
NODE_414_length_4202_cov_14.4 - cas_IIIA,50.368,65.998,65.946,65.972,65.946,65.946,65.792,65.842,65.842,65.894,65.894,71.609,65.714,65.688,71.686,71.720,71.771,71.686,71.609,71.668,71.745,65.714,62.207,62.207,62.207,62.207,62.207,62.207,71.642,71.591,71.616,71.616,71.616,71.616,71.616,71.642,71.668,71.668,70.296,66.076,66.076,64.854,65.688,65.610,65.662,65.714,66.076,65.496,69.736,66.102,69.355,70.296,77.419,68.934,65.499,75.217,75.217,75.217,68.505,65.997,62.030,62.030,64.991,95.752,62.052,62.030,58.923,68.572,66.033,57.535,57.206,0.000,52.392,52.315,49.716,49.573,86.597,56.824,57.280,64.718,65.864,57.206,65.213,57.164,0.000,49.571,0.000,65.688,,66.050,44.804,3.911,48.921,49.454,2.594,55.668,50.851,0.000,49.643,54.167,26.318,40.395,66.957,69.736,62.030,62.030,62.030,52.388,65.945,66.023,66.023,67.868,68.076,62.439,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,91.293,65.997,91.293,91.293,74.244,75.168,91.293,75.168,57.164,57.206,60.889,56.681,65.946,32.731,54.156,3.430,65.945,58.662,58.794,58.768,58.707,58.539,58.707,58.707,70.192,62.052,62.052,62.052,62.052,62.953,62.953,62.127,62.052,62.102,62.978,30.678,91.293,91.293,91.293,91.293,91.293,91.293
NODE_625_length_9668_cov_49.0 - cas_IIIA,44.516,99.051,99.018,98.957,99.051,98.917,98.895,99.018,98.582,99.007,98.985,67.676,98.918,98.963,67.654,68.006,66.709,67.654,67.676,68.006,68.039,98.804,64.930,64.930,64.930,64.930,64.930,63.790,67.588,67.577,67.577,67.577,67.577,67.577,67.577,67.577,67.577,67.577,67.880,99.989,99.989,98.787,98.874,99.119,98.919,98.941,99.397,72.902,68.399,99.553,99.889,67.897,68.096,98.701,59.871,67.910,67.829,67.829,98.821,98.942,64.361,58.755,64.588,72.436,64.548,61.614,62.453,66.434,98.787,99.257,98.606,99.979,58.742,58.819,65.273,65.411,76.166,64.745,98.717,98.584,98.621,98.611,99.797,99.041,61.952,67.492,67.942,98.804,66.050,,54.157,67.974,61.600,98.925,36.382,61.602,64.631,68.221,64.351,66.358,82.513,75.244,67.347,68.231,55.168,55.168,55.168,51.756,99.565,99.486,99.464,99.175,99.265,78.770,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,69.853,99.464,69.842,69.357,68.025,69.532,72.749,75.153,99.162,98.529,98.693,98.679,99.208,99.055,98.684,80.991,99.364,61.319,61.544,61.538,62.389,61.458,61.310,61.188,66.436,64.548,55.208,55.208,55.208,55.238,55.238,62.202,61.747,64.569,64.560,15.784,69.853,69.853,69.853,69.853,69.853,69.853
NODE_106_length_11912_cov_265.3 - cas_IIIA,37.868,54.225,54.260,52.355,54.190,54.198,52.253,54.225,54.105,54.202,54.211,77.603,54.077,54.130,77.550,79.493,74.872,77.550,77.603,79.229,79.246,47.231,75.626,75.626,75.626,75.626,75.626,73.202,76.643,76.652,76.661,76.661,76.661,76.661,76.661,76.635,76.643,76.643,65.746,54.166,54.166,53.304,54.156,54.016,53.950,54.069,54.166,39.253,67.435,54.157,41.672,56.612,49.587,41.618,52.711,60.875,61.142,61.142,39.366,47.200,46.401,45.508,43.037,47.739,46.407,47.803,42.876,97.418,64.609,63.748,63.892,68.301,65.082,65.004,95.569,95.849,64.930,100.000,66.025,67.968,64.701,66.550,68.177,63.838,100.000,100.000,100.000,47.194,44.804,54.157,,80.946,63.712,64.797,41.794,63.819,99.684,99.959,93.384,99.844,56.605,66.421,82.475,54.000,50.261,50.261,50.261,60.765,54.178,54.148,54.148,65.528,65.934,52.567,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,63.272,54.139,63.263,59.808,69.391,77.749,50.400,65.738,63.827,65.306,66.411,66.070,54.075,68.033,67.461,55.354,54.205,50.532,50.736,50.740,43.169,50.641,49.391,45.351,41.328,46.407,50.343,50.343,50.343,48.444,48.444,44.821,47.808,46.407,46.362,13.960,63.272,63.272,63.272,63.272,63.272,63.263
NODE_260_length_5978_cov_61.9 - cas_IIIA,40.598,67.882,68.030,66.326,67.937,67.863,66.258,67.993,67.741,67.906,67.906,80.816,67.808,67.919,80.872,80.946,78.450,80.872,80.816,80.928,80.965,62.981,80.946,80.946,80.946,80.946,80.946,79.602,82.722,82.703,82.703,82.703,82.703,82.703,82.703,82.703,82.703,82.703,98.881,67.974,67.974,67.937,67.919,67.826,67.820,67.870,67.919,36.894,82.583,67.900,0.000,99.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.595,66.874,52.176,0.000,0.000,66.874,61.884,66.564,85.197,0.000,62.856,63.170,68.355,0.000,0.000,85.197,85.197,0.000,0.000,66.913,0.000,0.000,72.081,0.000,63.140,82.086,80.946,80.533,63.075,3.911,67.974,80.946,,63.073,63.028,48.229,63.043,83.309,80.346,81.181,85.091,67.882,67.149,98.881,87.013,54.397,54.397,54.397,54.341,67.980,67.974,67.937,0.000,0.000,45.521,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,75.883,67.956,75.865,73.397,70.341,75.883,67.149,67.149,63.170,64.474,67.334,66.205,67.856,67.900,67.309,60.403,67.925,62.952,63.037,63.098,66.564,62.982,63.007,62.229,0.000,66.874,54.341,54.341,54.322,55.465,55.465,55.390,61.884,66.874,66.355,8.643,75.883,75.883,75.883,75.883,75.883,75.883
NODE_2753_length_7411_cov_30.3 - cas_IIIA,43.477,61.635,61.650,61.213,61.516,61.635,61.082,61.620,61.347,61.490,61.490,63.805,61.359,61.388,63.695,63.712,62.921,63.695,63.805,63.683,63.698,61.128,63.742,63.742,63.742,63.742,63.742,63.480,63.828,63.813,63.798,63.798,63.798,63.798,63.798,63.798,63.813,63.813,63.100,61.600,61.600,61.448,61.508,61.329,61.427,61.407,61.630,39.931,63.571,61.600,63.659,65.466,64.314,62.715,66.113,65.947,65.947,65.947,62.796,61.128,61.630,53.451,58.295,63.787,61.630,59.031,99.301,67.295,63.328,61.322,61.412,60.575,58.372,58.450,67.203,67.203,63.787,65.947,64.302,65.837,63.262,64.371,66.232,61.292,60.650,63.712,62.574,61.187,48.921,61.600,63.712,63.073,,62.142,34.829,98.789,64.401,62.407,63.107,67.205,58.827,63.392,63.100,64.980,48.751,48.751,48.751,48.765,61.545,61.526,61.496,63.411,63.411,47.125,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,62.084,61.496,62.069,61.553,61.212,62.084,63.335,63.335,61.372,61.185,64.348,60.976,61.407,61.504,61.253,49.357,61.575,99.137,99.561,99.334,99.301,99.001,98.689,99.112,63.072,61.630,48.765,48.765,48.765,48.909,48.909,56.621,59.001,61.674,61.446,9.044,62.084,62.084,62.084,62.084,62.084,62.084
